Family,Language,ID,Gloss Link,GLOSS,Orthographic Form,Phonemicized Form,Gloss as in Source,Etymology Code,Proto-Form,Proto-Language,Loan Source,Wanderwort Status,Etyma Set,Etymology Notes,General Notes,Source
Tupian,Paraguayan Guaraní,267,/lexical/feature/416,flow,fluir,fluir,motion,,,sɨrɨ,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/418,fly,volar,voar,motion,,,veve,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/424,grow,crecer,crescer,state,,,kakuaa,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/429,hear,oír,ouvir,mental,,,h-eⁿdu,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/431,hide,esconder,esconder,motion,,,ɲomi; mo-kaɲɨ; ɲemi,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/432,hit,"golpear, pegar",bater,impact,,,ᵐbota,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/433,hold,"correr, asegurar, sostener",segurar,other,,,pɨhɨ,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/442,kill,matar,matar,impact,,,ǰuka,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/579,know/be knowledgeable,"saber, conecer","saber, conhecer",mental,,,kuaa,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/445,laugh,reír,rir,mental,,,puka,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/449,lie down,"acostarse, echarse",deitar,motion,,,ɲeno,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/451,live/be alive,vivir,"viver, morar",body,,,(ai)kove; (ai)ko; t-ekove,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/472,open/uncover,abrir,abrir,other,,,peʔa,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/476,pound/beat,"machacar, golpear",bater,impact,,,ǰoso,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/485,say,decir,dizer,mental,,,e; i; ǰe,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/486,scratch,rascar,rasgar,impact,,,,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/487,see,ver,ver,mental,,,h-eča,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/489,shoot,"tirar, disparar, balear",atirar,impact,,,haʔã; ǰapi; ᵐbokapu,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/493,sit,sentar(se),sentar,state,,,ɣʷapɨ,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/496,sleep,dormir,dormir,body,,,ke,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/500,sniff/smell,"olfatear, oler",cheirar,body,,,aⁿdu; h-etũ,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/504,spit,escupir,cuspir,body,,,ⁿdivu,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/505,split,"partir, dividir","rachar, dividir, partir",impact,,,ǰoka; ᵐbo-vo,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/506,squeeze,"estrujar, exprimir",espremer,impact,,,ǰopɨ,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/507,stab/pierce,"apuñalar, acuchillar",apunhalar,impact,,,kutu,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/508,stand,estar de pié,ficar em pé,state,,,moɲeᵐboʔɨ; puʔã; ɲeᵐboʔɨ,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/510,steal,robar,roubar,other,,,moⁿda; ǰavɨkɨ,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/513,suck,chupar,chupar,body,,,pɨte; kaᵐbu,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/515,swell,hincharse,inchar,body,,,ᵐbovu; apeno; ruru,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/516,swim,nadar,nadar,motion,,,ɨta,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/523,think,pensar,pensar,mental,,,akãŋeta; moʔã; ǰesareko,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/528,throw,"tirar, lanzar","atirar, jogar",impact,,,moᵐbo; itɨ,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/530,tie up/fasten,"atar, amarrar",amarrar,impact,,,mosã; ɲapɨtĩ,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/534,turn,"girar, volter, torcer",virar,other,,,ǰere; ᵐbo-ǰere,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/536,vomit,vomitar,vomitar,body,,,ɣʷeʔẽ,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/537,walk,"caminar, andar",andar,motion,,,ɣʷata,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/552,work,trabajar,trabalhar,other,,,ᵐbaʔapo,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/553,yawn,bostezar,bocejar,body,,,ǰe-ǰurupeka; ǰe-ǰuru-peʔa,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/531,tongue,lengua,lingua,body,,,kũ,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/532,tooth,diente,dente,body,,,t-ãi,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/535,two,dos,dois,number,,,mokõi,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/538,water,agua,agua,environment,,,ɨ,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/557,1pl.incl,nosotros (inclusivo),nós (inclusivo),grammar,,,ɲaⁿde,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/556,1pl.excl,nosotros (exclusivo),nós (exclusivo),grammar,,,ore,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/541,wet,mojado,molhado,quality,,,hɨkue; akɨ̃,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/542,what?,"que, qué",que,grammar,,,ᵐba'ʔepa,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/543,when?,cuando,quando,grammar,,,arakaʔe,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/544,where?,donde,onde,grammar,,,moõ,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/545,white,blanco,branco,colour,,,morotĩ,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/546,who?,"quien, quién",quem,grammar,,,'mavapa,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/547,wife,esposa,esposa,kinship,,,t-eᵐbireko,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/548,wind,viento,vento,environment,,,ɨvɨtu,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/549,wing,ala,asa,body,,,pepo,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/551,woman/female,mujer,mulher,human,,,kuɲa,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/554,yellow,amarillo,amarelo,colour,,,saʔɨ-ǰu; ǰu,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/559,2pl,ustedes,vocês,grammar,,,peẽ,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/420,foot,pie,pé,body,,,pɨ,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/353,again,"de nuevo, otra vez",de novo,grammar,,,ǰevɨ; ǰeɨ,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/354,all,todo,todos,other,,,maɨma; opa; opavave; ɲavõ,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/356,ankle,tobillo,tornozelo,body,,,pɨ-ɲuã,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/358,armpit,"axila, sobaco",axila,body,,,ǰɨva-ɣʷɨ,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/407,faeces,"heces, mierda, excremento, estiércol",fezes,body,,,poti; [kaka],,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/455,lung,pulmón,pulmão,body,,,ɲeʔã ve'vui; ve'vɨi,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/514,sweat,sudar,"suor, suar",body,,,t-ɨ'ʔai,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/440,itch,"hormiguear, sentir comezón",coçar,body,,,t-e'mõi,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/820,bark,corteza,casca,environment,,,ape; pire,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/821,fingernail,uña,unha,body,,,pɨapẽ; pɨsãpe,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/822,heart,corazón,coração,body,,,ɲeʔã; pɨʔa,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/592,sun,sol,sol,time,,,kuarahɨ,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/824,mountain/hill,"montaña, colina, loma, cerro","morro, serra",environment,,,ɨvɨ-tɨ,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/825,green,verde,verde,quality,,,hovɨ,,,,,,,
Tupian,Paraguayan Guaraní,267,/lexical/feature/826,hot,caliente,quente,quality,,,h-aku,,,,,,,
Tupian,Sirionó,368,/lexical/feature/352,above,"encima, arriba",acima,location,,ibate,ibate,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/355,and,y,e,grammar,,,,,,,,,,
Tupian,Sirionó,368,/lexical/feature/359,ash,ceniza(s),cinzas,environment,,tata-ba; ekusubu,tata-ba; ekusubu,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/360,at,"en, a","em, a",location,,je,he,,,,,,,
Tupian,Sirionó,368,/lexical/feature/361,back,espalda,costas,body,,ekite,ekite,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/565,bad,mal,mal,quality,,"maða-da we; ate; eɨcuã, echarõ (P85)","maða-da we; ate; eɨkuã, etʃarõ (P85)",,unknown,,,,,
Tupian,Sirionó,368,/lexical/feature/363,belly,barriga,barriga,body,,"erie, eyabukʸa; eči̯ã","erie, eyabukʸa; eči̯ã",,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/364,below,"abajo, debajo",abaixo,location,,ibi kiti; -ki re,ibi kiti; -ki re,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/365,big,grande,grande,quality,,"ekʷasu, eri̯ša","ekʷasu, eri̯ša",,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/368,black,negro,preto,colour,,ero'nei̯; sone; eišõ,ero'nei̯; sone; eišõ,,unique,,,,,
Tupian,Sirionó,368,/lexical/feature/369,blood,sangre,sangue,body,,eruki,eruki,,unique,,,,,
Tupian,Sirionó,368,/lexical/feature/372,boil/pimple,"espinilla, granos","espinha, borbulha",body,,maeasi,maeasi,,unknown,,,,,
Tupian,Sirionó,368,/lexical/feature/373,bone,hueso,osso,body,,ekʸaŋe,ekʸaŋe,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/376,breast,"pecho, seno",peito,body,,ekiã,ekiã,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/380,child,"niño, niña",criança,human,,ei̯tãkeĩ; kiã ~ ekiã; mia riirĩ; eriirĩ,ei̯tãkeĩ; kiã ~ ekiã; mia riirĩ; eriirĩ,,unique,,,,,
Tupian,Sirionó,368,/lexical/feature/382,cloud,nube,nuvem,environment,,"ibeišĩ  (ibei means sky, ešĩ means white))",ibeišĩ,,unique,,,,,
Tupian,Sirionó,368,/lexical/feature/383,cold,frío,frio,quality,,serui (P85); wina-da,serui (P85); wina-da,,inheritance,,,loan into Shipibo-Conibo,,
Tupian,Sirionó,368,/lexical/feature/386,correct/true,"verdad, de veras",verdade,quality,,boc̷epi,boc̷epi,,unknown,,,,,
Tupian,Sirionó,368,/lexical/feature/390,day,día,dia,time,,ɲaašĩ̯; tena,ɲaašĩ̯; tena,,unique,,,,,
Tupian,Sirionó,368,/lexical/feature/395,dirty,sucio,sujo,quality,,ači; aði-da,ači; aði-da,,unique,,,,,
Tupian,Sirionó,368,/lexical/feature/394,dingo/wolf,,,fauna,,,,,,,,,,
Tupian,Sirionó,368,/lexical/feature/399,dry,seco,seco,quality,,ei̯ru; esi̯i̯; etuba; eči̯mama,ei̯ru; esi̯i̯; etuba; eči̯mama,,unknown,,,,,
Tupian,Sirionó,368,/lexical/feature/400,dull/blunt,"sin filo, mocho, desafilado, embotado, romo","maçante, desamolado, não afiado",quality,,,,,,,,,,
Tupian,Sirionó,368,/lexical/feature/401,dust,polvo,poeira,environment,,etuba; ekui̯i̯,etuba; ekui̯i̯,,,,,,,
Tupian,Sirionó,368,/lexical/feature/402,ear,oreja,orelha,body,,eisa,eisa,,unique,,,,,
Tupian,Sirionó,368,/lexical/feature/403,earth/soil,tierra,terra,environment,,ibi,ibi,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/405,egg,huevo,ovo,fauna,,eči̯a,eči̯a,,doubtful loan,,,Arawak; cf. Waura ii¢ai,,
Tupian,Sirionó,368,/lexical/feature/406,eye,ojo,olho,body,,eresa,eresa,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/409,far,lejos,longe,quality,,mũmiri; i̯šo,mũmiri; i̯šo,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/410,fat/grease,grasa,gordura,body,,ekira; i̯eĩ̯kira; mae kira,ekira; i̯eĩ̯kira; mae kira,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/411,father,"padre, papá",pai,kinship,,paba; e-ru,paba; e-ru,,doubtful loan,,,Portuguese,,
Tupian,Sirionó,368,/lexical/feature/413,feather,pluma,pena,fauna,,erake; eheo,erake; eheo,,unique,,,,,
Tupian,Sirionó,368,/lexical/feature/414,fire,fuego,fogo,environment,,tata; erata,tata; erata,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/417,flower,flor,flor,environment,,euti,euti,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/419,fog,"niebla, neblina","nevoeira, bruma, neblina",environment,,si̯mo,si̯mo,,,,,,,
Tupian,Sirionó,368,/lexical/feature/421,fruit,fruta,fruta,flora,,ea,ea,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/422,good,bueno,bom,quality,,eturã,eturã,,unknown,,,,,
Tupian,Sirionó,368,/lexical/feature/425,hair (of head),cabello,cabelo,body,,"ea, era (head); maera, eri̯bi̯ču (body)","ea, era (head); maera, eri̯bi̯ču (body)",,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/426,hand,mano,mão,body,,eo,eo,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/562,3sg,el/ella,ele/ela,grammar,,ae,ae,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/428,head,cabeza,cabeça,body,,eãkĩ,eãkĩ,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/430,heavy,pesado,pesado,quality,,eusi,eusi,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/435,how?,como,como,grammar,,kʷaha; kʷa ni da,kʷaha; kʷa ni da,,unique,,,,,
Tupian,Sirionó,368,/lexical/feature/558,1sg,yo,eu,grammar,,se,se,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/437,if,si,se,grammar,,awa...so,awa...so,,,,,,,
Tupian,Sirionó,368,/lexical/feature/438,in/inside,"dentro, adentro",dentro,location,,ye; rie; hie,ye; rie; hie,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/439,intestines,intestinos,intestinos,body,,eči̯i̯ke,eči̯i̯ke,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/444,lake,lago,lago,environment,,ama ni̯ša,ama ni̯ša,,unique,,,,,
Tupian,Sirionó,368,/lexical/feature/446,leaf,hoja,folha,environment,,ero; iraro,ero; iraro,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/447,left/left hand,izquierdo,esquerdo,location/body,,equiatocutiã (left hand),ekiatocutiã,,unique,,,,,
Tupian,Sirionó,368,/lexical/feature/580,leg/foot,pierna,perna,body,,etimã; ekʷi,etimã; ekʷi,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/450,lightning,"rayo, relámpago",relampago,environment,,pi̯ri̯rã pi̯ri̯rã i̯,pi̯ri̯rã pi̯ri̯rã i̯,,unique,,,,,
Tupian,Sirionó,368,/lexical/feature/452,liver,hígado,figado,body,,eya,eya,,unique,,,,,
Tupian,Sirionó,368,/lexical/feature/453,long,largo,"comprido, longo",quality,,eoko,eoko,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/454,louse,"piollo, piojo",piolho,fauna,,ki; eki,ki; eki,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/581,man/male,hombre,homem,human,,"erãkʷẽ; acuanɨndu (younɡ man), ameɨ (old man) (P85)","erãkʷẽ; acuanɨndu (younɡ man), ameɨ (old man) (P85)",,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/457,meat/flesh,carne,carne,fauna,,soo; eroo,soo; eroo,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/458,moon,luna,lua,environment,,ɲasi,ɲasi,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/460,mother,"madre, mamá",mãe,kinship,,tãĩ; esi,tãĩ; esi,,unique; inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/461,mouth,boca,boca,body,,ečuru,ečuru,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/462,name,nombre,nome,human,,ere,ere,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/464,near/close,cerca de,perto,quality,,rɨɨ̃; aɨčɨ; ehii,rɨɨ̃; aɨčɨ; ehii,,unique,,,,,
Tupian,Sirionó,368,/lexical/feature/463,nape,"base del cuello, nuca",nuca,body,,eato; eati,eato; eati,,,,,,,
Tupian,Sirionó,368,/lexical/feature/465,neck,cuello,pescoço,body,,ečosoi; eaču; eato; eati,ečosoi; eaču; eato; eati,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/466,new,nuevo,novo,quality,,eyasu; eaki,eyasu; eaki,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/467,night,noche,noite,time,,isa; itonaru,isa; itonaru,,unique,,,,,
Tupian,Sirionó,368,/lexical/feature/468,no/not,no,não,grammar,,tei; eã (negative) (P85),tei; eã,,unknown,,,,,
Tupian,Sirionó,368,/lexical/feature/469,nose,nariz,nariz,body,,ã,ã,,unique,,,,,
Tupian,Sirionó,368,/lexical/feature/470,old,viejo,velho,quality,,eimã; eai̯; esi̯ŋa,eimã; eai̯; esi̯ŋa,,unique,,,,,
Tupian,Sirionó,368,/lexical/feature/471,one,uno,um,number,,mi̯i̯; ko-mi̯i̯,mi̯i̯; ko-mi̯i̯,,unique,,,,,
Tupian,Sirionó,368,/lexical/feature/473,other,otro,outro,grammar,,"emo, enongue (P85)","emo, enongue",,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/474,pain/painful/sick,"dolor, doloroso, enfermo","dor, doloroso, doente",body,,ɲi̯masi; erasi; tasi; tomo,ɲi̯masi; erasi; tasi; tomo,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/475,person/human being,persona,pessoa,human,,mia; aba mo; emo,mia; aba mo; emo,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/477,rain,lluvia,chuva,environment,,ama; ɲaaki,ama; ɲaaki,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/478,red,rojo,vermelho,colour,,ei̯reĩ̯,ei̯reĩ̯,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/479,right/right hand,derecha,direita,location/body,,equiato cuti (right hand),ekiato kuti,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/480,road/path,camino,caminho,manufacture,,ei̯ča,ei̯ča,,unique,,,,,
Tupian,Sirionó,368,/lexical/feature/481,root,raíz,raiz,flora,,erao,erao,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/483,rotten,podrido,podre,quality,,eai̯; ereĩ; emano; eroorẽ (emano refers to rotten rice or manioc; eroorẽ refers to rotten meat),eai̯; ereĩ; emano; eroorẽ,,unique,,,,,
Tupian,Sirionó,368,/lexical/feature/484,sand,arena,areia,environment,,i̯ta ki̯i̯šĩ̯,i̯ta ki̯i̯šĩ̯,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/488,sharp,"afilado, filudo, filoso",afiado,quality,,erĩ̯me,erĩ̯me,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/490,short,corto,curto,quality,,ehua; eakʷa,ehua; eakʷa,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/491,shoulder,hombro,ombro,body,,ečihii,ečihii,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/492,shy/ashamed,"tímido, vergonzoso","timido, com vergonha",mental,,eɨreɨ~ (embarassment),eɨreɨ~,,unique,,,,,
Tupian,Sirionó,368,/lexical/feature/494,skin,piel,pele,body,,ei̯re; ei̯,ei̯re; ei̯,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/495,sky,cielo,céu,environment,,ibei,ibei,,unique,,,,,
Tupian,Sirionó,368,/lexical/feature/497,small,pequeño,pequeno,quality,,eɲetẽ; ekʷake; eɲohõ,eɲetẽ; ekʷake; eɲohõ,,unknown,,,,,
Tupian,Sirionó,368,/lexical/feature/498,smoke,humo,fumaça,environment,,tata-šĩ,tata-šĩ,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/509,star,estrella,estrela,environment,,"ɲasi tata (Literally ""moon fire"" (ɲasi means moon, tata means fire))",ɲasi tata,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/511,stick/wood,palo,"pau, vara",flora,,ira,ira,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/512,stone,piedra,pedra,environment,,si̯ta ~ hi̯ta ~ i̯ta; si̯ta kʷasu,si̯ta ~ hi̯ta ~ i̯ta; si̯ta kʷasu,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/517,tail,"cola, rabo",rabo,body,,e'rokoi̯,e'rokoi̯,,unique,,,,,
Tupian,Sirionó,368,/lexical/feature/518,that,ese/esa,esse,grammar,,"aque, quɨ (P85)","ake, kɨ",,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/561,3pl,ellos/ellas,eles/elas,grammar,,ae; ukĩ̯ ~ ũkĩ̯,ae; ukĩ̯ ~ ũkĩ̯,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/521,thick,"grueso, gordo, espeso",grosso,quality,,ɲãnã,ɲãnã,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/522,thin,delgado,fino,quality,,emi̯rĩ̯; ei̯re; eanamea; eitere,emi̯rĩ̯; ei̯re; eanamea; eitere,,unique,,,,,
Tupian,Sirionó,368,/lexical/feature/524,this,este/esta,este,grammar,,"a, co (P85)","a, ko",,inheritance; inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/560,2sg,xx,xx,grammar,,ne,ne,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/527,throat,garganta,garganta,body,,ečosoi,ečosoi,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/526,three,tres,tres,number,,ɲeremo,ɲeremo,,unique,,,,,
Tupian,Sirionó,368,/lexical/feature/529,thunder,truenos,trovão,environment,,"si̯eu; eri̯eu; ama ni̯eu; amã ɲẽẽ (the former is the verb, the rest are the noun)",si̯eu; eri̯eu; ama ni̯eu; amã ɲẽẽ,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/367,bite,morder,morder,body,,ši̯u,ši̯u,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/370,blow,soplar,soprar,body,,i̯ču,i̯ču,,unique,,,,,
Tupian,Sirionó,368,/lexical/feature/377,breathe,respirar,respirar,body,,iabu,iabu,,unique,,,,,
Tupian,Sirionó,368,/lexical/feature/378,burn,quemar,queimar,environment,,"mẽni; mučuuta; uča; sei, seni; ɲuuta; okei̯ (the first four are the transitive verb, the last three are intransitive)","mẽni; mučuuta; uča; sei, seni; ɲuuta; okei̯",,unknown,,,,,
Tupian,Sirionó,368,/lexical/feature/379,chew,"masticar, mascar",mastigar,body,,i̯kʸa; ši̯ĩ̯,i̯kʸa; ši̯ĩ̯,,unknown; semantic shift,,,bite,,
Tupian,Sirionó,368,/lexical/feature/381,climb,subir,subir,motion,,ɲui̯,ɲui̯,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/384,come,venir,vir,motion,,tu; ŋaẽ,tu; ŋaẽ,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/385,cook,cocinar,cozinhar,impact,,muči; uči,muči; uči,,inheritance,,,,,
Tupian,Sirionó,368,/lexical/feature/387,count,contar,contar,mental,,,,,missing,,,,,
