ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Partial_Cognacy,Borrowings,Patterns,Morpheme_Glosses
Mocovi-107_summer-1,,Mocovi,107_summer,ñaaxa,ñaaxa,ɲ aː ʁ a,,buckwalter2015b;rosso2010,,,,,5637 1122,0,0,?
Nivacle-85_blood-1,,Nivacle,85_blood,voiyei,voi+yei,ʋ oi j ei,,seelwische1980,,,,,5638 1124,0,0,?
Nivacle-59_mouth-1,,Nivacle,59_mouth,ashi,ashi,a ʃ i,,seelwische1980,,,,,2481,0,0,?
Nivacle-79_head-1,,Nivacle,79_head,shatech,shatech,ʃ a t e tʃ,,seelwische1980,,,,,7,0,0,?
Nivacle-56_hand-1,,Nivacle,56_hand,pô'côt,pô'côt,p ɒ ʔ k ɒ t,,seelwische1980,,,,,12,0,0,?
Nivacle-53_ear-1,,Nivacle,53_ear,cfe',cfe',k f e ʔ,,seelwische1980,,,,,4234,0,0,?
Nivacle-50_red-1,,Nivacle,50_red,yuc,yuc,j u k,,seelwische1980,,,,,1137,0,0,?
Nivacle-163_see-1,,Nivacle,163_see,van,van,ʋ a n,,seelwische1980,,,,,1145,0,0,?
Nivacle-37_husband-1,,Nivacle,37_husband,ch'acfa,ch'acfa,tʃˀ a k f a,,seelwische1980,,,,,5644,0,0,?
Nivacle-38_wife-1,,Nivacle,38_wife,ch'acfa,ch'acfa,tʃˀ a k f a,,seelwische1980,,,,,5644,0,0,?
Nivacle-138_hear-1,,Nivacle,138_hear,peei,peei,p eː j,,seelwische1980,,,,,2493,0,0,?
Nivacle-187_bird-1,,Nivacle,187_bird,ajôclô,ajôclô,a x ɒ kʟ̥ ɒ,,seelwische1980,,,,,558 37,0,0,?
Nivacle-97_fish-1,,Nivacle,97_fish,sajech,sajech,s a x e tʃ,,seelwische1980,,,,,2496,0,0,?
Nivacle-130_louse-1,,Nivacle,130_louse,"achivo, lhaa",achivo,a tʃ i ʋ o,,seelwische1980,,,,,2029 5645,0,0,?
Nivacle-130_louse-2,,Nivacle,130_louse,"achivo, lhaa",lhaa,ɬ aː,,seelwische1980,,,,,289,0,0,insect
Nivacle-129_dog-1,,Nivacle,129_dog,nuu,nuu,n uː,,seelwische1980,,,,,4076,0,0,?
Nivacle-251_tongue-1,,Nivacle,251_tongue,ch'aclech,ch'aclech,tʃˀ a kʟ̥ e tʃ,,seelwische1980,,,,,372,0,0,?
Nivacle-78_breastofwoman-1,,Nivacle,78_breastofwoman,"ajte, oot",ajte,a x t e,,seelwische1980,,,,,49,0,0,?
Nivacle-78_breastofwoman-2,,Nivacle,78_breastofwoman,"ajte, oot",oot,oː t,,seelwische1980,,,,,2504,0,0,?
Nivacle-98_wing-1,,Nivacle,98_wing,af,af,a f,,seelwische1980,,,,,5648,0,0,wing
Nivacle-82_back-1,,Nivacle,82_back,ôyiish,ôyiish,ɒ j iː ʃ,,seelwische1980,,,,,2506,0,0,?
Nivacle-83_bone-1,,Nivacle,83_bone,"nu', canu",nu',n u ʔ,,seelwische1980,,,,,570,0,0,?
Nivacle-83_bone-2,,Nivacle,83_bone,"nu', canu",ca+nu,k a + n u,,seelwische1980,,,,,5028 570,0,0,_:med bone
Nivacle-120_leg-1,,Nivacle,120_leg,"caclô', t'oicha",caclô',k a kʟ̥ ɒ ʔ,,seelwische1980,,,,,2509,0,0,?
Nivacle-120_leg-2,,Nivacle,120_leg,"caclô', t'oicha",t'oicha,tˀ oi tʃ a,,seelwische1980,,,,,571,0,0,?
Nivacle-246_foot-1,,Nivacle,246_foot,fo',fo',f o ʔ,,seelwische1980,,,,,572,0,0,?
Nivacle-261_heart-1,,Nivacle,261_heart,lhiivte,lhiivte,ɬ iː ʋ t e,,seelwische1980,,,,,4603,0,0,?
Nivacle-125_sleep-1,,Nivacle,125_sleep,"mô', jo'",mô',m ɒ ʔ,,seelwische1980,,,,,1174,0,0,?
Nivacle-125_sleep-2,,Nivacle,125_sleep,"mô', jo'",jo',x o ʔ,,seelwische1980,,,,,1174,0,0,?
Nivacle-111_kill-1,,Nivacle,111_kill,clôn,clôn,kʟ̥ ɒ n,,seelwische1980,,,,,1181,0,0,?
Nivacle-75_skinhide-1,,Nivacle,75_skinhide,ôjeche,ôjeche,ɒ x + e tʃ e,,seelwische1980,,,,,4779,0,0,skin _:suff/eche
Nivacle-44_feather-1,,Nivacle,44_feather,"af, caf (recogida",af,a f,,seelwische1980,,,,,5648,0,0,?
Nivacle-44_feather-2,,Nivacle,44_feather,"af, caf (recogida",caf,k + a f,,seelwische1980,,,,,5648,0,0,_:med feather
Nivacle-139_earthgroundsoil-1,,Nivacle,139_earthgroundsoil,cotsjaat,cotsjaat,k o ts x aː t,,seelwische1980,,,,,5650,0,0,?
Nivacle-154_four-1,,Nivacle,154_four,yichatjulh,y+ich+at+julh,j + i tʃ + a t + x u ɬ,,seelwische1980,,,,,5652 84 83 4611,0,0,_:3sg go _:apl _:apl
Nivacle-167_yellow-1,,Nivacle,167_yellow,cojiyaj,coji+yaj,k o x i j a x,,seelwische1980,,,,,88 2058,0,0,?
Nivacle-133_flyvb-1,,Nivacle,133_flyvb,fô'yô,fô'yô,f ɒ ˀj ɒ,,seelwische1980,,,,,591 2535,0,0,?
Nivacle-297_root-1,,Nivacle,297_root,fetas,fetas,f e t a s,,seelwische1980,,,,,500,0,0,?
Nivacle-67_lake-1,,Nivacle,67_lake,"cachi', fashayish",cachi',k a tʃ i ʔ,,seelwische1980,,,,,2541,0,0,?
Nivacle-67_lake-2,,Nivacle,67_lake,"cachi', fashayish",fashayish,f a ʃ a j i ʃ,,seelwische1980,,,,,5656 2540,0,0,?
Nivacle-243_black-1,,Nivacle,243_black,ts'a'yôôi; yacut,ts'a'yôôi,tsˀ a ˀj ɒː j,,seelwische1980,,,,,5657,0,0,?
Nivacle-243_black-2,,Nivacle,243_black,ts'a'yôôi; yacut,yacut,j a k u t,,seelwische1980,,,,,5658,0,0,?
Nivacle-164_dust-1,,Nivacle,164_dust,"tacovo, tichanôc, cômôc, môôc",tacovo,t a k o ʋ o,,seelwische1980,,,,,5660,0,0,?
Nivacle-164_dust-2,,Nivacle,164_dust,"tacovo, tichanôc, cômôc, môôc",tichanôc,t i tʃ a n ɒ k,,seelwische1980,,,,,1218,0,0,?
Nivacle-164_dust-3,,Nivacle,164_dust,"tacovo, tichanôc, cômôc, môôc",cômôc,k ɒ + m ɒ k,,seelwische1980,,,,,2547,0,0,_:class dust
Nivacle-164_dust-4,,Nivacle,164_dust,"tacovo, tichanôc, cômôc, môôc",môôc,m ɒː k,,seelwische1980,,,,,2547,0,0,?
Nivacle-168_star-1,,Nivacle,168_star,cati'is,cati'is,k a t i ʔ i s,,seelwische1980,,,,,605,0,0,?
Nivacle-280_personhumanbeing-1,,Nivacle,280_personhumanbeing,nivacle,nivacle,n i ʋ a kʟ̥ e,,seelwische1980,,,,,5661,0,0,?
Nivacle-66_mother-1,,Nivacle,66_mother,mimi,mimi,m i m i,,seelwische1980,,,,,3229,0,0,?
Nivacle-145_nearadv-1,,Nivacle,145_nearadv,"lhech jô'nee, shalha, t'aplhaa",lhech jô'nee,ɬ e tʃ + x ɒ ʔ n eː,,seelwische1980,,,,,4626 5665,0,0,same ?
Nivacle-145_nearadv-2,,Nivacle,145_nearadv,"lhech jô'nee, shalha, t'aplhaa",shalha,ʃ a ɬ a,,seelwische1980,,,,,3861,0,0,?
Nivacle-145_nearadv-3,,Nivacle,145_nearadv,"lhech jô'nee, shalha, t'aplhaa",t'aplhaa,tˀ a p ɬ aː,,seelwische1980,,,,,3861,0,0,?
Nivacle-92_cloud-1,,Nivacle,92_cloud,vôse',vôse',ʋ ɒ s + e ʔ,,seelwische1980,,,,,2560 5666,0,0,sky _:fem
Nivacle-279_come-1,,Nivacle,279_come,"nach, nifaclit; ntacumaj",nach,n a tʃ,,seelwische1980,,,,,113,0,0,?
Nivacle-279_come-2,,Nivacle,279_come,"nach, nifaclit; ntacumaj",nifaclit,n i f a kʟ̥ i t,,seelwische1980,,,,,113,0,0,?
Nivacle-279_come-3,,Nivacle,279_come,"nach, nifaclit; ntacumaj",ntacumaj,n t a k u m a x,,seelwische1980,,,,,113,0,0,?
Nivacle-43_leaf-1,,Nivacle,43_leaf,casash,casash,k + a s a ʃ,,seelwische1980,,,,,4607,0,0,_:class leaf
Nivacle-93_sky-1,,Nivacle,93_sky,vôôs,vôôs,ʋ ɒː s,,seelwische1980,,,,,2560,0,0,?
Nivacle-90_bark-1,,Nivacle,90_bark,ôjeche,ôjeche,ɒ x e tʃ e,,seelwische1980,,,,,5679 3258 4846,0,0,?
Nivacle-140_where-1,,Nivacle,140_where,ta,ta,t a,,seelwische1980,,,,,1274,0,0,?
Nivacle-298_ropecord-1,,Nivacle,298_ropecord,vanc'ôcfajat,vanc'+ôcfa+jat,ʋ a ŋ kˀ + ɒ k f a + x a t,,seelwische1980,,,,,5684 2460 643,0,0,_:antip tie _:nmlz
Nivacle-141_how-1,,Nivacle,141_how,"e'ana, naô",e'ana,e ʔ a n a,,seelwische1980,,,,,3276,0,0,?
Nivacle-141_how-2,,Nivacle,141_how,"e'ana, naô",naô,n a ɒ,,seelwische1980,,,,,2579,0,0,?
Nivacle-153_three-1,,Nivacle,153_three,pu'ja'na,pu'ja'na,p u ʔ x a ʔ n a,,seelwische1980,,,,,5685,0,0,three
Nivacle-244_white-1,,Nivacle,244_white,clim; clop,clim,kʟ̥ i m,,seelwische1980,,,,,5686,0,0,?
Nivacle-244_white-2,,Nivacle,244_white,clim; clop,clop,kʟ̥ o p,,seelwische1980,,,,,5687,0,0,?
Nivacle-146_faradv-1,,Nivacle,146_faradv,ch'apa'; toj; ts'ee'; ts'í,ch'apa',tʃˀ a p a ʔ,,seelwische1980,,,,,1291,0,0,?
Nivacle-146_faradv-2,,Nivacle,146_faradv,ch'apa'; toj; ts'ee'; ts'í,toj,t o x,,seelwische1980,,,,,1291,0,0,?
Nivacle-146_faradv-3,,Nivacle,146_faradv,ch'apa'; toj; ts'ee'; ts'í,ts'ee',tsˀ eː ʔ,,seelwische1980,,,,,1291,0,0,?
Nivacle-146_faradv-4,,Nivacle,146_faradv,ch'apa'; toj; ts'ee'; ts'í,ts'í,tsˀ i,,seelwische1980,,,,,1291,0,0,?
Nivacle-106_year-1,,Nivacle,106_year,nincôp,n+incô+p,n i ŋ k ɒ p,,seelwische1980,,,,,5689 1296 3141,0,0,?
Nivacle-162_drink-1,,Nivacle,162_drink,yô',yô',j ɒ ʔ,,seelwische1980,,,,,2586,0,0,?
Nivacle-248_flower-1,,Nivacle,248_flower,avô,avô,a ʋ ɒ,,seelwische1980,,,,,1300,0,0,?
Nivacle-41_fall-1,,Nivacle,41_fall,"afalh, at, nat, t'(y)aclôi",afalh,a f a ɬ,,seelwische1980,,,,,5690,0,0,?
Nivacle-41_fall-2,,Nivacle,41_fall,"afalh, at, nat, t'(y)aclôi",at,a t,,seelwische1980,,,,,4874,0,0,?
Nivacle-41_fall-3,,Nivacle,41_fall,"afalh, at, nat, t'(y)aclôi",n+at,n + a t,,seelwische1980,,,,,1304 4874,0,0,_:3sg fall
Nivacle-41_fall-4,,Nivacle,41_fall,"afalh, at, nat, t'(y)aclôi",aclôi,a kʟ̥ ɒ j,,seelwische1980,,,,,1305,0,0,?
Nivacle-264_know-1,,Nivacle,264_know,a'ya',a'ya',a ˀj a ʔ,,seelwische1980,,,,,3292,0,0,?
Nivacle-274_ashes-1,,Nivacle,274_ashes,shnomaj,shnomaj,ʃ n o m a x,,seelwische1980,,,,,5692,0,0,?
Nivacle-65_largebig-1,,Nivacle,65_largebig,"caju, uj",caju,k a x u,,seelwische1980,,,,,155,0,0,?
Nivacle-65_largebig-2,,Nivacle,65_largebig,"caju, uj",uj,u x,,seelwische1980,,,,,2101,0,0,?
Nivacle-276_eat-1,,Nivacle,276_eat,t(y)tsaccun; tuj; c'ôj,tsaccun,ts a k k u n,,seelwische1980,,,,,1330,0,0,?
Nivacle-276_eat-2,,Nivacle,276_eat,t(y)tsaccun; tuj (t. arder); c'ôj (acabar con todo),tuj,t u x,,seelwische1980,,,,,1330,0,0,?
Nivacle-276_eat-3,,Nivacle,276_eat,t(y)tsaccun; tuj (t. arder); c'ôj (acabar con todo),c'ôj,kˀ ɒ x,,seelwische1980,,,,,4325,0,0,?
Nivacle-191_grass-1,,Nivacle,191_grass,yiteej,yiteej,j i t eː x,,seelwische1980,,,,,5697,0,0,?
Nivacle-263_everyall-1,,Nivacle,263_everyall,lhacom'a,lhacom'a,ɬ a k o m ʔ a,,seelwische1980,,,,,5698,0,0,?
Nivacle-291_name-1,,Nivacle,291_name,ei,ei,ei,,seelwische1980,,,,,681,0,0,?
Nivacle-292_old-1,,Nivacle,292_old,c'utsaaj,c'utsaaj,kˀ u ts aː x,,seelwische1980,,,,,5699,0,0,?
Nivacle-282_father-1,,Nivacle,282_father,"claclai, tata",claclai,kʟ̥ a kʟ̥ ai,,seelwische1980,,,,,5702,0,0,?
Nivacle-282_father-2,,Nivacle,282_father,"claclai, tata",tata,t a t a,,seelwische1980,,,,,177,0,0,?
Nivacle-100_smalllittle-1,,Nivacle,100_smalllittle,"tiqu'in, tuc'a",tiqu'in,t i kˀ i n,,seelwische1980,,,,,1355,0,0,?
Nivacle-100_smalllittle-2,,Nivacle,100_smalllittle,"tiqu'in, tuc'a",tuc'a,t u kˀ a,,seelwische1980,,,,,1355,0,0,?
Nivacle-135_two-1,,Nivacle,135_two,napu',napu',n a p u ʔ,,seelwische1980,,,,,1405,0,0,?
Nivacle-15_long-1,,Nivacle,15_long,pitej,pitej,p i t e x,,seelwische1980,,,,,2622,0,0,?
Nivacle-275_intestinesguts-1,,Nivacle,275_intestinesguts,vaacl,vaacl,ʋ aː kʟ̥,,seelwische1980,,,,,4338,0,0,?
Nivacle-188_smellvbtrans-1,,Nivacle,188_smellvbtrans,nsits'a',nsits'a',n s i tsˀ a ʔ,,seelwische1980,,,,,5707,0,0,?
Nivacle-52_treecf08600-1,,Nivacle,52_treecf08600,aacjiyuc,aac+ji+yuc,aː k x i j u k,,seelwische1980,,,,,194 5399 5708,0,0,?
Nivacle-74_seed-1,,Nivacle,74_seed,"catôsej, côjiyanche, tôsej",ca+tôsej,k a + t ɒ s e x,,seelwische1980,,,,,5028 540,0,0,_:med eye
Nivacle-74_seed-2,,Nivacle,74_seed,"catôsej, côjiyanche, tôsej",côj+iyan+che,k ɒ x i j a n + tʃ e,,seelwische1980,,,,,1546 1388 197,0,0,plant _:nmlz
Nivacle-74_seed-3,,Nivacle,74_seed,"catôsej, côjiyanche, tôsej",tôsej,t ɒ s e x,,seelwische1980,,,,,540,0,0,?
Nivacle-47_sun-1,,Nivacle,47_sun,jumcuclaai,jumcuclaai,x u m k u kʟ̥ aː j,,seelwische1980,,,,,5712,0,0,?
Nivacle-283_give-1,,Nivacle,283_give,"jut, t(y)cufai, tis",jut,x u t,,seelwische1980,,,,,5715,0,0,?
Nivacle-283_give-2,,Nivacle,283_give,"jut, t(y)cufai, tis",cufai,k u f ai,,seelwische1980,,,,,4051,0,0,?
Nivacle-283_give-3,,Nivacle,283_give,"jut, t(y)cufai, tis",tis,t i s,,seelwische1980,,,,,1402,0,0,?
Nivacle-136_littlequantityfew-1,,Nivacle,136_littlequantityfew,napu',napu',n a p u ʔ,,seelwische1980,,,,,1405,0,0,?
Nivacle-147_muchmany-1,,Nivacle,147_muchmany,"tsasô, yiyaach, acloj",tsasô,ts a s ɒ,,seelwische1980,,,,,217,0,0,?
Nivacle-147_muchmany-2,,Nivacle,147_muchmany,"tsasô, yiyaach, acloj",yiyaach,j i j aː tʃ,,seelwische1980,,,,,5717,0,0,?
Nivacle-147_muchmany-3,,Nivacle,147_muchmany,"tsasô, yiyaach, acloj",acloj,a kʟ̥ o x,,seelwische1980,,,,,2653,0,0,?
Nivacle-266_cold-1,,Nivacle,266_cold,"tajun, c'ui, t(y)avjôtsôi",tajun,t a x u n,,seelwische1980,,,,,1413,0,0,?
Nivacle-266_cold-2,,Nivacle,266_cold,"tajun, c'ui, t(y)avjôtsôi",c'ui,kˀ + ui,,seelwische1980,,,,,3388,0,0,_:preff/k cold
Nivacle-266_cold-3,,Nivacle,266_cold,"tajun, c'ui, t(y)avjôtsôi",avjôtsôi,a ʋ x ɒ ts ɒ j,,seelwische1980,,,,,5718,0,0,?
Nivacle-39_sit-1,,Nivacle,39_sit,aôv,aôv,a ɒ ʋ,,seelwische1980,,,,,222,0,0,?
Nivacle-285_fruit-1,,Nivacle,285_fruit,"yavc'as, aa, caa",yavc'as,j a ʋ kˀ a s,,seelwische1980,,,,,5722,0,0,?
Nivacle-285_fruit-2,,Nivacle,285_fruit,"yavc'as, aa, caa",aa,aː,,seelwische1980,,,,,729,0,0,?
Nivacle-285_fruit-3,,Nivacle,285_fruit,"yavc'as, aa, caa",c+aa,k + aː,,seelwische1980,,,,,5723 729,0,0,_:med fruit
Nivacle-323_hold-1,,Nivacle,323_hold,"cuum, amat, tsjôp",cuum,k uː m,,seelwische1980,,,,,4367,0,0,?
Nivacle-323_hold-2,,Nivacle,323_hold,"cuum, amat, tsjôp",amat,a m a t,,seelwische1980,,,,,4367,0,0,?
Nivacle-323_hold-3,,Nivacle,323_hold,"cuum, amat, tsjôp",tsjôp,ts x ɒ p,,seelwische1980,,,,,5724,0,0,?
Nivacle-46_animal-1,,Nivacle,46_animal,aje; yacquisit,yacquisit,j a k k i s i t,,seelwische1980,,,,,5726,0,0,?
Nivacle-290_mosquito-1,,Nivacle,290_mosquito,c'ôtsilhôj; pôclôc,c'ôtsilhôj,kˀ ɒ ts i ɬ ɒ x,,seelwische1980,,,,,5727,0,0,?
Nivacle-290_mosquito-2,,Nivacle,290_mosquito,c'ôtsilhôj; pôclôc,pôclôc,p ɒ kʟ̥ ɒ k,,seelwische1980,,,,,3401,0,0,?
Nivacle-35_spider-1,,Nivacle,35_spider,sivôclôc; ôyactsini,sivôclôc,s i ʋ ɒ kʟ̥ ɒ k,,seelwische1980,,,,,234,0,0,?
Nivacle-35_spider-2,,Nivacle,35_spider,sivôclôc; ôyactsini,ôyactsini,ɒ j a k ts i n i,,seelwische1980,,,,,5728,0,0,?
Nivacle-95_claw-1,,Nivacle,95_claw,pônôque,pônôque,p ɒ n ɒ k e,,seelwische1980,,,,,5729,0,0,?
Nivacle-57_arm-1,,Nivacle,57_arm,tuuc,tuuc,t uː k,,seelwische1980,,,,,5730,0,0,?
Nivacle-102_horn-1,,Nivacle,102_horn,c'u',c'u',kˀ u ʔ,,seelwische1980,,,,,2670,0,0,?
Nivacle-58_beard-1,,Nivacle,58_beard,pôse,pôse,p ɒ s e,,seelwische1980,,,,,1440,0,0,?
Nivacle-254_chest-1,,Nivacle,254_chest,oot,oot,oː t,,seelwische1980,,,,,2504,0,0,?
Nivacle-61_chin-1,,Nivacle,61_chin,caat,caat,k aː t,,seelwische1980,,,,,2163,0,0,?
Nivacle-62_lip-1,,Nivacle,62_lip,pôset,pôset,p ɒ s + e t,,seelwische1980,,,,,2674 81,0,0,lip _:suff/et
Nivacle-64_finger-1,,Nivacle,64_finger,pasche,pasche,p a s tʃ e,,seelwische1980,,,,,244,0,0,?
Nivacle-281_elbow-1,,Nivacle,281_elbow,fcatoo,fcatoo,f k a t oː,,seelwische1980,,,,,245,0,0,?
Nivacle-94_fingernail-1,,Nivacle,94_fingernail,fjuj lhap'oot,fjuj lh+ap'oot,f x u x + ɬ + a pˀ oː t,,seelwische1980,,,,,5732 5671 2172,0,0,toe/finger _:poss cover
Nivacle-299_thunder-1,,Nivacle,299_thunder,cuucten,cuucten,k uː k t e n,,seelwische1980,,,,,1452,0,0,?
Nivacle-109_lightning-1,,Nivacle,109_lightning,fchinaj,fchinaj,f tʃ i n a x,,seelwische1980,,,,,5736,0,0,lightning
Nivacle-126_liedown-1,,Nivacle,126_liedown,napc'asis; t(y)ashai,napc'asis,n a p kˀ a s i s,,seelwische1980,,,,,5737,0,0,?
Nivacle-126_liedown-2,,Nivacle,126_liedown,napc'asis; t(y)ashai,ashai,a ʃ ai,,seelwische1980,,,,,258,0,0,?
Nivacle-72_house-1,,Nivacle,72_house,jpôyich,jpôyich,x p ɒ j i tʃ,,seelwische1980,,,,,4695,0,0,?
Nivacle-101_child-1,,Nivacle,101_child,necjôôc; taôclaj,necjôôc,n e k x ɒː k,,seelwische1980,,,,,1471,0,0,?
Nivacle-101_child-2,,Nivacle,101_child,necjôôc; taôclaj,taôclaj,t a ɒ kʟ̥ a x,,seelwische1980,,,,,1471,0,0,?
Nivacle-296_road-1,,Nivacle,296_road,"nôyish, caôvju",nôyish,n ɒ j i ʃ,,seelwische1980,,,,,4696,0,0,?
Nivacle-296_road-2,,Nivacle,296_road,"nôyish, caôvju",caôvju,k a ɒ ʋ x u,,seelwische1980,,,,,5740,0,0,?
Nivacle-150_ten-1,,Nivacle,150_ten,napu 'najesh,napu+'najesh,n a p u + ʔ n a x e ʃ,,seelwische1980,,,,,1578 5741,0,0,two gather
Nivacle-132_float-1,,Nivacle,132_float,fatatat,fatatat,f a t a t a t,,seelwische1980,,,,,5742,0,0,?
Nivacle-110_fightvb-1,,Nivacle,110_fightvb,shan,shan,ʃ a n,,seelwische1980,,,,,2709,0,0,?
Nivacle-293_owl-1,,Nivacle,293_owl,"tocoj, uculucu; c'o'mi",tocoj,t o k o x,,seelwische1980,,,,,277,0,0,?
Nivacle-293_owl-2,,Nivacle,293_owl,"tocoj, uculucu; c'o'mi",uculucu,u k u l u k u,,seelwische1980,,,,,277,0,0,?
Nivacle-293_owl-3,,Nivacle,293_owl,"tocoj, uculucu; c'o'mi",c'o'mi,kˀ o ʔ m i,,seelwische1980,,,,,2711,0,0,?
Nivacle-273_cat-1,,Nivacle,273_cat,shclôcjai; tanuc; yijôtaj,shclôcjai,ʃ kʟ̥ ɒ k x ai,,seelwische1980,,,,,2192,0,0,?
Nivacle-273_cat-2,,Nivacle,273_cat,shclôcjai; tanuc; yijôtaj,tanuc,t a n u k,,seelwische1980,,,,,282,0,0,?
Nivacle-273_cat-3,,Nivacle,273_cat,shclôcjai; tanuc; yijôtaj,yijô+taj,j i x ɒ + t a x,,seelwische1980,,,,,776 1807,0,0,? _:aum
Nivacle-55_bee-1,,Nivacle,55_bee,"shinvo', vastsej lhavo'; votso lhavo'; poc'atsi lhavoque; pumjactsej lhavo'; shnacuvaj lhavoque",shinvo',ʃ i n ʋ o ʔ,,seelwische1980,,,,,2717,0,0,?
Nivacle-55_bee-2,,Nivacle,55_bee,"shinvo', vastsej lhavo'; votso lhavo'; poc'atsi lhavoque; pumjactsej lhavo'; shnacuvaj lhavoque",vastsej lha+vo',ʋ a s ts e x + ɬ a + ʋ o ʔ,,seelwische1980,,,,,4700 5671 2717,0,0,beehive _:poss inhabitant
Nivacle-55_bee-3,,Nivacle,55_bee,"shinvo', vastsej lhavo'; votso lhavo'; poc'atsi lhavoque; pumjactsej lhavo'; shnacuvaj lhavoque",votso lha+vo',ʋ o ts o + ɬ a + ʋ o ʔ,,seelwische1980,,,,,4700 5671 2717,0,0,swarm _:poss inhabitant
Nivacle-55_bee-4,,Nivacle,55_bee,"shinvo', vastsej lhavo'; votso lhavo'; poc'atsi lhavoque; pumjactsej lhavo'; shnacuvaj lhavoque",poc'atsi lha+vo+que,p o kˀ a ts i + ɬ a + ʋ o + k e,,seelwische1980,,,,,4700 5671 2717 1492,0,0,swarm _:poss inhabitant _:fem
Nivacle-55_bee-5,,Nivacle,55_bee,"shinvo', vastsej lhavo'; votso lhavo'; poc'atsi lhavoque; pumjactsej lhavo'; shnacuvaj lhavoque",pumjactsej lha+vo',p u m x a k ts e x + ɬ a + ʋ o ʔ,,seelwische1980,,,,,4700 5671 2717,0,0,swarm _:poss inhabitant
Nivacle-55_bee-6,,Nivacle,55_bee,"shinvo', vastsej lhavo'; votso lhavo'; poc'atsi lhavoque; pumjactsej lhavo'; shnacuvaj lhavoque",shnacuvaj lha+vo+que,ʃ n a k u ʋ a x + ɬ a + ʋ o + k e,,seelwische1980,,,,,5745 5671 2717 1492,0,0,swarm _:poss inhabitant _:fem
Nivacle-289_parrot-1,,Nivacle,289_parrot,ecle; sat'as; sat'assitaj; tej,ecle,e kʟ̥ e,,seelwische1980,,,,,5746,0,0,?
Nivacle-289_parrot-2,,Nivacle,289_parrot,ecle; sat'as; sat'assitaj; tej,sat'as,s a tˀ a s,,seelwische1980,,,,,3454,0,0,?
Nivacle-289_parrot-3,,Nivacle,289_parrot,ecle; sat'as; sat'assitaj; tej,sat'as+si+taj,s a tˀ a s + s i + t a x,,seelwische1980,,,,,3454 1495 1807,0,0,parrot _:epent _:aum
Nivacle-289_parrot-4,,Nivacle,289_parrot,ecle; sat'as; sat'assitaj; tej,tej,t e x,,seelwische1980,,,,,5427,0,0,?
Nivacle-128_flea-1,,Nivacle,128_flea,lhaa,lhaa,ɬ aː,,seelwische1980,,,,,289,0,0,?
Nivacle-166_deer-1,,Nivacle,166_deer,ôjtinaaj; tujinaj,ôjtinaaj,ɒ x t i n aː x,,seelwische1980,,,,,4702,0,0,?
Nivacle-166_deer-2,,Nivacle,166_deer,ôjtinaaj; tujinaj,tujinaj,t u x i n a x,,seelwische1980,,,,,4702,0,0,?
Nivacle-118_ant-1,,Nivacle,118_ant,tucus; tsanuuc lha'; lhafcataa,tucus,t u k u s,,seelwische1980,,,,,785,0,0,?
Nivacle-118_ant-2,,Nivacle,118_ant,tucus; tsanuuc lha'; lhafcataa,tsanuuc lha',ts a n uː k + ɬ a ʔ,,seelwische1980,,,,,2722 3475,0,0,Ruprechtia.triflora inhabitant
Nivacle-118_ant-3,,Nivacle,118_ant,tucus; tsanuuc lha'; lhafcataa,lhafcataa,ɬ a f k a t aː,,seelwische1980,,,,,4133,0,0,?
Nivacle-99_palmofhand-1,,Nivacle,99_palmofhand,pô'côt,pô'côt,p ɒ ʔ k ɒ t,,seelwische1980,,,,,12,0,0,?
Nivacle-89_fur-1,,Nivacle,89_fur,c'ôôvjeche; ôjeche; tnôjiche,c'ôôvjeche,kˀ + ɒː ʋ x e tʃ e,,seelwische1980,,,,,5749,0,0,_:poss.al fur
Nivacle-89_fur-2,,Nivacle,89_fur,c'ôôvjeche; ôjeche; tnôjiche,ôjeche,ɒ x e tʃ e,,seelwische1980,,,,,5679 1507 1508,0,0,skin
Nivacle-89_fur-3,,Nivacle,89_fur,c'ôôvjeche; ôjeche; tnôjiche,tnôjiche,t n ɒ x i tʃ e,,seelwische1980,,,,,5750,0,0,?
Nivacle-42_hairhead-1,,Nivacle,42_hairhead,cutse; tsôpjalhit,cutse,k u ts e,,seelwische1980,,,,,1511,0,0,?
Nivacle-42_hairhead-2,,Nivacle,42_hairhead,cutse; tsôpjalhit,tsôpjalhit,ts ɒ p x a ɬ i t,,seelwische1980,,,,,5751,0,0,?
Nivacle-249_penis-1,,Nivacle,249_penis,so',so',s + o ʔ,,seelwische1980,,,,,2735,0,0,_:pref/s penis
Nivacle-88_skull-1,,Nivacle,88_skull,ôtôj; shatech,ôtôj,ɒ t ɒ x,,seelwische1980,,,,,5753,0,0,?
Nivacle-88_skull-2,,Nivacle,88_skull,ôtôj; shatech,shatech,ʃ a t e tʃ,,seelwische1980,,,,,7,0,0,?
Nivacle-288_lung-1,,Nivacle,288_lung,cafof,cafof,k a f o f,,seelwische1980,,,,,4907,0,0,?
Nivacle-200_testicle-1,,Nivacle,200_testicle,cônshi,cônshi,k ɒ n ʃ i,,seelwische1980,,,,,2756,0,0,?
Nivacle-262_under-1,,Nivacle,262_under,-acfi,-acfi,a k f i,,seelwische1980,,,,,5759,0,0,?
